"Total Kinase","Total Phosphatase","Timestep","Patch Length","dPIP","alphaEnzyme","k_mkon","k_koff","p_mkon","p_koff","k_mkcat","k_mKm","p_mkcat","p_mKm","Kinase in Solution","Phosphatase in Solution","Average Body X","Average Node 1 X","Average Node 2 X","Average Node 3 X","Average Node 4 X","Average All Nodes X"
"674.3737575840443","242.84287763907463","0.01","0.5","3.0","0.2","0.015703581001012355","0.012404970131839804","0.40342036885344074","0.05045528924385365","10.0","0.5","15.0","0.5","376","8","0.5078241875851526","0.9692183339829469","1.7907766705965602E-5","0.4451095862765013","0.6120118147769653","0.5065894107007801"
"58.83571262115061","689.0727441640563","0.01","0.5","3.0","0.2","0.0814838880775274","0.31307392671599654","0.4128617452435782","0.03960931002668975","10.0","0.5","15.0","0.5","54","22","0.016749721724967113","3.656965195842097E-11","3.2107877557132216E-18","2.3382179970474327E-11","6.15365846322411E-5","1.538416114601906E-5"
"632.2094096569253","115.60629389909649","0.01","0.5","3.0","0.2","0.06620696231095352","0.19251115700652272","0.18995667703184937","0.07535273919108829","10.0","0.5","15.0","0.5","410","6","0.6260311404443999","0.9818815460692296","0.9932718043691043","0.02185495764345733","0.9859414408327146","0.7457374372286254"
"947.20712073757","714.924905103753","0.01","0.5","3.0","0.2","0.03055514596614566","0.14449289532707288","0.4365547108639302","0.056140249865135154","10.0","0.5","15.0","0.5","925","45","0.013465429065547884","0.726584378563488","1.3500382989925124E-13","2.4383053282142278E-11","0.09708009805092829","0.2059161191597335"
"873.4722384621691","694.0075492408588","0.01","0.5","3.0","0.2","0.04778378975891063","0.032146160016609686","0.20715667131499785","0.0951232471725425","10.0","0.5","15.0","0.5","420","194","0.4190275286443304","0.8881353148543688","4.300346229975549E-5","0.27715660188651486","0.9999999330201869","0.5413337133058426"
"285.7440987867601","187.91999104149727","0.01","0.5","3.0","0.2","0.013283755444483798","0.45651696110950146","0.34232556080304727","0.07747750843273433","10.0","0.5","15.0","0.5","286","1","9.021361697460316E-7","3.370076980181819E-8","2.819925638637734E-10","7.04737492741903E-11","0.0021948883481793242","5.4873060035386E-4"
"396.56562027835184","685.8120827129559","0.01","0.5","3.0","0.2","0.06928015794896288","0.13674363886878882","0.3148042974248374","0.06939892471483083","10.0","0.5","15.0","0.5","288","71","0.11851468704984433","1.5511729073162713E-5","3.425633758617894E-10","1.095480871782177E-8","0.6450772088274452","0.16127318296347268"
"991.3116061553637","996.6427807112755","0.01","0.5","3.0","0.2","0.06285748135519621","0.18585975757174647","0.017031477295985017","0.020410453919693015","10.0","0.5","15.0","0.5","798","678","0.3709737482349369","0.9963341183735974","0.2325311427577052","0.6398866448261662","1.0363158556016966E-4","0.467213884385758"
"741.5354161632827","741.6950077686915","0.01","0.5","3.0","0.2","0.07522172774460585","0.1737670050627978","0.20561860674618354","0.06041615721197961","10.0","0.5","15.0","0.5","647","91","0.12903376210838094","0.26975302091726416","2.996049921484234E-15","4.6255746190961034E-9","0.20997111137703486","0.1199310342299692"
"667.992672974926","669.1709712598649","0.01","0.5","3.0","0.2","0.09567919838913914","0.211884488052134","0.41219980344630525","0.06373158376994996","10.0","0.5","15.0","0.5","512","45","0.20991761908302572","0.9313419906868863","2.0303843495868035E-13","2.2478625894269962E-7","0.21307242280339267","0.2861036595691853"
"674.3737575840443","242.84287763907463","0.01","0.5","3.0","0.2","0.015703581001012355","0.012404970131839804","0.40342036885344074","0.05045528924385365","10.0","0.5","15.0","0.5","384","6","0.4726286238241902","0.9998918025774749","0.5139105205515806","0.13421921629256298","0.6749781935852592","0.5807499332517201"
"58.83571262115061","689.0727441640563","0.01","0.5","3.0","0.2","0.0814838880775274","0.31307392671599654","0.4128617452435782","0.03960931002668975","10.0","0.5","15.0","0.5","55","22","1.2305392826449178E-5","8.817494390804986E-13","2.723275747206901E-19","3.425110623857904E-13","0.4853063982287583","0.12132659955749563"
"632.2094096569253","115.60629389909649","0.01","0.5","3.0","0.2","0.06620696231095352","0.19251115700652272","0.18995667703184937","0.07535273919108829","10.0","0.5","15.0","0.5","378","11","0.6873801621225913","0.8243560751165913","0.4193591742918508","0.993106102433356","0.27622963401104944","0.6282627464632116"
"947.20712073757","714.924905103753","0.01","0.5","3.0","0.2","0.03055514596614566","0.14449289532707288","0.4365547108639302","0.056140249865135154","10.0","0.5","15.0","0.5","907","35","0.050495083946083326","0.4540922542585899","4.715965695406017E-13","2.7575333475893094E-14","0.018751569361921957","0.11821095590525273"
"873.4722384621691","694.0075492408588","0.01","0.5","3.0","0.2","0.04778378975891063","0.032146160016609686","0.20715667131499785","0.0951232471725425","10.0","0.5","15.0","0.5","419","176","0.40205466940404444","0.914729936548154","0.13784766298729484","0.2324489637334377","0.22884655286560768","0.37846827903362323"
"285.7440987867601","187.91999104149727","0.01","0.5","3.0","0.2","0.013283755444483798","0.45651696110950146","0.34232556080304727","0.07747750843273433","10.0","0.5","15.0","0.5","286","2","3.689049380903464E-5","4.537687412662125E-8","7.411958468811755E-10","4.0977031569349485E-8","0.02140469279330213","0.005351194972100918"
"396.56562027835184","685.8120827129559","0.01","0.5","3.0","0.2","0.06928015794896288","0.13674363886878882","0.3148042974248374","0.06939892471483083","10.0","0.5","15.0","0.5","282","63","0.1431544013047312","0.6929897740932093","7.367211975958457E-11","2.8581242662092904E-7","0.9997115137253931","0.42317539342617555"
"991.3116061553637","996.6427807112755","0.01","0.5","3.0","0.2","0.06285748135519621","0.18585975757174647","0.017031477295985017","0.020410453919693015","10.0","0.5","15.0","0.5","811","674","0.32202833406970915","0.5340764352857273","0.428035200671763","0.011389304807094412","0.9199662276082022","0.4733667920931967"
"741.5354161632827","741.6950077686915","0.01","0.5","3.0","0.2","0.07522172774460585","0.1737670050627978","0.20561860674618354","0.06041615721197961","10.0","0.5","15.0","0.5","636","101","0.1310957240367293","0.9767601735506906","1.9716829857975902E-17","4.245793842279556E-13","0.9584023347730175","0.48379062708103393"
"667.992672974926","669.1709712598649","0.01","0.5","3.0","0.2","0.09567919838913914","0.211884488052134","0.41219980344630525","0.06373158376994996","10.0","0.5","15.0","0.5","512","34","0.2248351572252827","0.9995771229651553","6.823713023002145E-16","7.035485352376262E-6","0.5744970277563132","0.39352029655170523"
"674.3737575840443","242.84287763907463","0.01","0.5","3.0","0.2","0.015703581001012355","0.012404970131839804","0.40342036885344074","0.05045528924385365","10.0","0.5","15.0","0.5","373","17","0.5384926794647912","0.06780787019321106","4.36186103092469E-4","0.4072620022999738","0.9979927468730192","0.36837470136732386"
"58.83571262115061","689.0727441640563","0.01","0.5","3.0","0.2","0.0814838880775274","0.31307392671599654","0.4128617452435782","0.03960931002668975","10.0","0.5","15.0","0.5","51","27","0.0031563398757454226","0.5247131120867219","7.902148862418123E-22","2.3680834172844503E-16","2.6368698799763154E-6","0.13117893723915044"
"632.2094096569253","115.60629389909649","0.01","0.5","3.0","0.2","0.06620696231095352","0.19251115700652272","0.18995667703184937","0.07535273919108829","10.0","0.5","15.0","0.5","410","6","0.6668753934966549","0.7738585948071494","0.9897545569500296","0.5348778255103719","0.709463966449188","0.7519887359291842"
"947.20712073757","714.924905103753","0.01","0.5","3.0","0.2","0.03055514596614566","0.14449289532707288","0.4365547108639302","0.056140249865135154","10.0","0.5","15.0","0.5","928","32","0.024050244571090423","2.3630234779648478E-4","8.712600008751894E-17","2.4519411065462563E-10","0.9966023290692058","0.24920965791554922"
"873.4722384621691","694.0075492408588","0.01","0.5","3.0","0.2","0.04778378975891063","0.032146160016609686","0.20715667131499785","0.0951232471725425","10.0","0.5","15.0","0.5","416","173","0.3725754819940723","0.9958709258741284","0.6386554104576626","0.1739602296043389","0.9901500992412459","0.699659166294343"
"396.56562027835184","685.8120827129559","0.01","0.5","3.0","0.2","0.06928015794896288","0.13674363886878882","0.3148042974248374","0.06939892471483083","10.0","0.5","15.0","0.5","302","58","0.10886422900409232","0.43049294348749784","1.2268128980697284E-12","1.07182583685012E-7","0.7957550016648663","0.3065620130840438"
"285.7440987867601","187.91999104149727","0.01","0.5","3.0","0.2","0.013283755444483798","0.45651696110950146","0.34232556080304727","0.07747750843273433","10.0","0.5","15.0","0.5","286","7","2.5257023058077574E-7","2.9434154396946664E-5","3.5360491971081374E-8","4.269480575414969E-9","1.469442621566693E-6","7.735806747764956E-6"
"991.3116061553637","996.6427807112755","0.01","0.5","3.0","0.2","0.06285748135519621","0.18585975757174647","0.017031477295985017","0.020410453919693015","10.0","0.5","15.0","0.5","808","688","0.32310288073902865","0.25086548267185776","0.9979705739961333","0.5279646328320686","0.9851770648680392","0.6904944385920252"
"667.992672974926","669.1709712598649","0.01","0.5","3.0","0.2","0.09567919838913914","0.211884488052134","0.41219980344630525","0.06373158376994996","10.0","0.5","15.0","0.5","569","32","0.14332538460451494","0.8200343312876156","1.6215586176616293E-12","1.0100735983348753E-6","0.01989745528525635","0.20998319916202293"
"674.3737575840443","242.84287763907463","0.01","0.5","3.0","0.2","0.015703581001012355","0.012404970131839804","0.40342036885344074","0.05045528924385365","10.0","0.5","15.0","0.5","379","7","0.4829790959727923","0.6431552261366315","9.652289529068967E-7","0.004053302628738102","0.9999625207357654","0.4117930036825218"
"741.5354161632827","741.6950077686915","0.01","0.5","3.0","0.2","0.07522172774460585","0.1737670050627978","0.20561860674618354","0.06041615721197961","10.0","0.5","15.0","0.5","647","83","0.14172693164871145","0.20757389476942908","2.329284737698967E-9","5.954189776458247E-10","0.3981432692111073","0.15142929172631006"
"58.83571262115061","689.0727441640563","0.01","0.5","3.0","0.2","0.0814838880775274","0.31307392671599654","0.4128617452435782","0.03960931002668975","10.0","0.5","15.0","0.5","57","28","3.071342036226746E-4","2.5469331842002313E-14","1.174839783249856E-19","2.443174083925701E-12","0.11172861088926417","0.027932152722933198"
"632.2094096569253","115.60629389909649","0.01","0.5","3.0","0.2","0.06620696231095352","0.19251115700652272","0.18995667703184937","0.07535273919108829","10.0","0.5","15.0","0.5","386","6","0.6570444707719971","0.07737367325912327","0.8471577273913617","0.9742555340681345","0.6650237301388071","0.6409526662143553"
"947.20712073757","714.924905103753","0.01","0.5","3.0","0.2","0.03055514596614566","0.14449289532707288","0.4365547108639302","0.056140249865135154","10.0","0.5","15.0","0.5","930","40","0.03113737478356277","1.4600631380711635E-8","1.9914163285919892E-17","2.2053571517214353E-11","0.0012157956283169735","3.039525627504864E-4"
"873.4722384621691","694.0075492408588","0.01","0.5","3.0","0.2","0.04778378975891063","0.032146160016609686","0.20715667131499785","0.0951232471725425","10.0","0.5","15.0","0.5","425","138","0.402708173975121","0.9844528204843148","2.8593805020894274E-5","0.0029871027186962446","0.5301945765397752","0.3794157733869513"
"285.7440987867601","187.91999104149727","0.01","0.5","3.0","0.2","0.013283755444483798","0.45651696110950146","0.34232556080304727","0.07747750843273433","10.0","0.5","15.0","0.5","286","6","5.172387009928542E-8","6.181183248568056E-8","2.503523394197531E-11","8.810657543521498E-8","7.533702909869733E-9","3.9369286516176814E-8"
"991.3116061553637","996.6427807112755","0.01","0.5","3.0","0.2","0.06285748135519621","0.18585975757174647","0.017031477295985017","0.020410453919693015","10.0","0.5","15.0","0.5","806","667","0.34073003783685063","0.7793034125930188","0.8441705977583822","4.830225803013065E-5","0.027471623524170017","0.41274848403340064"
"396.56562027835184","685.8120827129559","0.01","0.5","3.0","0.2","0.06928015794896288","0.13674363886878882","0.3148042974248374","0.06939892471483083","10.0","0.5","15.0","0.5","284","92","0.16823727615479112","0.10193149898856375","4.594450608035562E-12","2.8306254949889282E-11","0.6968759150011835","0.19970185350566202"
"674.3737575840443","242.84287763907463","0.01","0.5","3.0","0.2","0.015703581001012355","0.012404970131839804","0.40342036885344074","0.05045528924385365","10.0","0.5","15.0","0.5","387","6","0.46214764853769846","0.999781371537383","0.34596615740682435","0.10741017729116482","0.8650971681485773","0.5795637185959875"
"667.992672974926","669.1709712598649","0.01","0.5","3.0","0.2","0.09567919838913914","0.211884488052134","0.41219980344630525","0.06373158376994996","10.0","0.5","15.0","0.5","536","56","0.16966942995365644","0.9719314307896824","7.571160092331783E-15","9.330426622992797E-9","0.9523348855567336","0.48106658141921216"
"58.83571262115061","689.0727441640563","0.01","0.5","3.0","0.2","0.0814838880775274","0.31307392671599654","0.4128617452435782","0.03960931002668975","10.0","0.5","15.0","0.5","56","26","0.0047870371482390305","0.0024886742000096358","4.739340392561484E-17","6.901406495335891E-9","4.0613790540041345E-10","6.22170376888521E-4"
"741.5354161632827","741.6950077686915","0.01","0.5","3.0","0.2","0.07522172774460585","0.1737670050627978","0.20561860674618354","0.06041615721197961","10.0","0.5","15.0","0.5","632","74","0.1337978036470761","0.9751412048597398","1.8851457160162548E-13","6.427553442403687E-8","0.8680069259370763","0.46078704876813487"
"632.2094096569253","115.60629389909649","0.01","0.5","3.0","0.2","0.06620696231095352","0.19251115700652272","0.18995667703184937","0.07535273919108829","10.0","0.5","15.0","0.5","412","4","0.645935484209491","0.052730784720221364","0.13685004127560416","0.9326894085783992","0.9996919361591328","0.5304905426833391"
"947.20712073757","714.924905103753","0.01","0.5","3.0","0.2","0.03055514596614566","0.14449289532707288","0.4365547108639302","0.056140249865135154","10.0","0.5","15.0","0.5","928","39","0.027091562374888363","8.037895341453992E-6","3.225864273375249E-12","1.3060250782776354E-6","0.23209370402029","0.05802576198598388"
"260.2367723316776","254.57423930921385","0.01","0.5","3.0","0.2","0.09100742160232994","0.12970090107115861","0.07176834306697588","0.06051438879758935","10.0","0.5","15.0","0.5","94","35","0.3931517491832575","0.07891867169867679","0.18593873716856368","0.5380937111592816","0.33146740034764155","0.283604630093541"
"101.1282156129123","890.0805378182923","0.01","0.5","3.0","0.2","0.060061491374991734","0.06336652821795585","0.2922046511679815","0.06450787915237627","10.0","0.5","15.0","0.5","46","95","0.03927615016866976","0.1745241952199359","7.045459058302752E-13","9.512976697889286E-6","0.5434294645000035","0.1794907931743355"
"991.3116061553637","996.6427807112755","0.01","0.5","3.0","0.2","0.06285748135519621","0.18585975757174647","0.017031477295985017","0.020410453919693015","10.0","0.5","15.0","0.5","768","740","0.45315476322159426","0.8830239213549469","0.7787417197895123","0.8244877288666984","0.07551045213953876","0.6404409555376738"
"396.56562027835184","685.8120827129559","0.01","0.5","3.0","0.2","0.06928015794896288","0.13674363886878882","0.3148042974248374","0.06939892471483083","10.0","0.5","15.0","0.5","282","61","0.14244110392779025","0.13083616528893943","1.7596381299530742E-14","9.503307773210588E-7","0.8915006209124821","0.2555844341330541"
"667.992672974926","669.1709712598649","0.01","0.5","3.0","0.2","0.09567919838913914","0.211884488052134","0.41219980344630525","0.06373158376994996","10.0","0.5","15.0","0.5","510","55","0.2450601470598171","0.6294020900002457","1.2283765902222087E-12","6.955293481224521E-7","0.9999920443702859","0.4073487074752769"
"58.83571262115061","689.0727441640563","0.01","0.5","3.0","0.2","0.0814838880775274","0.31307392671599654","0.4128617452435782","0.03960931002668975","10.0","0.5","15.0","0.5","47","18","0.005075850859840572","0.8170797895385399","4.657896083480616E-13","4.610241081133328E-20","7.376006883187514E-14","0.20426994738476983"
"674.3737575840443","242.84287763907463","0.01","0.5","3.0","0.2","0.015703581001012355","0.012404970131839804","0.40342036885344074","0.05045528924385365","10.0","0.5","15.0","0.5","395","8","0.4674398218611381","0.7813356467498329","0.21737103317105405","0.06509010328141557","0.7495246327718468","0.45333035399353755"
"632.2094096569253","115.60629389909649","0.01","0.5","3.0","0.2","0.06620696231095352","0.19251115700652272","0.18995667703184937","0.07535273919108829","10.0","0.5","15.0","0.5","397","7","0.6416263923504547","0.9658923474290835","0.7256234824743816","0.8069119707453191","0.39278507134029783","0.7228032179972703"
"595.5576063835223","409.69244658285476","0.01","0.5","3.0","0.2","0.07973576850649212","0.32283470656237495","0.11811060566619071","0.08833498001288469","10.0","0.5","15.0","0.5","569","68","0.06288746872899453","0.2619968775795451","0.001152787964964929","4.85348029573183E-9","5.681113833586512E-7","0.06578755962734345"
"773.3518646271776","686.1553809048231","0.01","0.5","3.0","0.2","0.049308050509009944","0.015224987877403187","0.3632030986778599","0.001365644966678182","10.0","0.5","15.0","0.5","173","1","0.5465374721864814","0.9999563430031786","4.067755232434245E-7","0.055994741235414654","0.9991605681642404","0.5137780147945888"
"260.2367723316776","254.57423930921385","0.01","0.5","3.0","0.2","0.09100742160232994","0.12970090107115861","0.07176834306697588","0.06051438879758935","10.0","0.5","15.0","0.5","88","40","0.38209267075851566","0.14762836883606686","0.7974003916281058","0.9239536565781818","0.42991454719900984","0.5747242410603419"
"101.1282156129123","890.0805378182923","0.01","0.5","3.0","0.2","0.060061491374991734","0.06336652821795585","0.2922046511679815","0.06450787915237627","10.0","0.5","15.0","0.5","53","101","0.05008113180674016","0.028127028076544165","7.026937008384563E-11","8.05468059097577E-8","0.4537020709114364","0.12045729490126396"
"991.3116061553637","996.6427807112755","0.01","0.5","3.0","0.2","0.06285748135519621","0.18585975757174647","0.017031477295985017","0.020410453919693015","10.0","0.5","15.0","0.5","830","649","0.27558129105889445","0.3005173221756186","0.9707048583723175","0.8003188057168314","5.552765842586207E-6","0.5178866347576531"
"396.56562027835184","685.8120827129559","0.01","0.5","3.0","0.2","0.06928015794896288","0.13674363886878882","0.3148042974248374","0.06939892471483083","10.0","0.5","15.0","0.5","286","73","0.1210279321575395","0.8682259121819216","4.596684968327673E-8","2.3400275709401178E-5","0.9979780400418752","0.4665568496165889"
"674.3737575840443","242.84287763907463","0.01","0.5","3.0","0.2","0.015703581001012355","0.012404970131839804","0.40342036885344074","0.05045528924385365","10.0","0.5","15.0","0.5","396","10","0.4645714028543663","0.8480063596705695","2.221017949467354E-4","0.21612506565117082","0.9996734465939665","0.5160067434276638"
"58.83571262115061","689.0727441640563","0.01","0.5","3.0","0.2","0.0814838880775274","0.31307392671599654","0.4128617452435782","0.03960931002668975","10.0","0.5","15.0","0.5","59","28","2.569421369175784E-7","5.075429099455441E-15","3.7160108848783066E-20","6.447369016580385E-14","6.60118128519795E-9","1.6503127085885939E-9"
"667.992672974926","669.1709712598649","0.01","0.5","3.0","0.2","0.09567919838913914","0.211884488052134","0.41219980344630525","0.06373158376994996","10.0","0.5","15.0","0.5","557","32","0.1266702257621632","0.9987836562921533","9.379555360129078E-9","3.302546528731672E-5","0.6981298913665198","0.4242366456258786"
"632.2094096569253","115.60629389909649","0.01","0.5","3.0","0.2","0.06620696231095352","0.19251115700652272","0.18995667703184937","0.07535273919108829","10.0","0.5","15.0","0.5","392","11","0.666397241715315","0.003625219476716284","0.8651796697251791","0.9933482971738543","0.7082474744622961","0.642600165209511"
"595.5576063835223","409.69244658285476","0.01","0.5","3.0","0.2","0.07973576850649212","0.32283470656237495","0.11811060566619071","0.08833498001288469","10.0","0.5","15.0","0.5","565","73","0.06548407946508555","0.4518119981362542","0.02037174158268453","1.343911837094939E-8","0.36090714225412973","0.2082727238530468"
"773.3518646271776","686.1553809048231","0.01","0.5","3.0","0.2","0.049308050509009944","0.015224987877403187","0.3632030986778599","0.001365644966678182","10.0","0.5","15.0","0.5","196","2","0.5356945540325677","0.7742025268341021","0.01922200252856109","0.008885684984576954","0.7145163292802186","0.3792066359068645"
"260.2367723316776","254.57423930921385","0.01","0.5","3.0","0.2","0.09100742160232994","0.12970090107115861","0.07176834306697588","0.06051438879758935","10.0","0.5","15.0","0.5","106","46","0.3895251505329495","0.22363922062689273","0.11325242195916688","0.9254409908250314","0.620667286163812","0.4707499798937257"
"991.3116061553637","996.6427807112755","0.01","0.5","3.0","0.2","0.06285748135519621","0.18585975757174647","0.017031477295985017","0.020410453919693015","10.0","0.5","15.0","0.5","816","672","0.34048582380484405","0.015514196245278394","0.22152050114888003","0.9941597683198184","0.28346158448129805","0.3786640125488185"
"101.1282156129123","890.0805378182923","0.01","0.5","3.0","0.2","0.060061491374991734","0.06336652821795585","0.2922046511679815","0.06450787915237627","10.0","0.5","15.0","0.5","47","89","0.05048435885756416","1.6429005964958197E-8","1.3467791277654659E-11","2.5379470968198354E-10","0.5063262602644836","0.12658156924018799"
"396.56562027835184","685.8120827129559","0.01","0.5","3.0","0.2","0.06928015794896288","0.13674363886878882","0.3148042974248374","0.06939892471483083","10.0","0.5","15.0","0.5","293","56","0.15069359780544234","0.08610745013935449","4.60485977394507E-13","3.2446237667974865E-8","0.7181381086977066","0.2010613978209398"
"674.3737575840443","242.84287763907463","0.01","0.5","3.0","0.2","0.015703581001012355","0.012404970131839804","0.40342036885344074","0.05045528924385365","10.0","0.5","15.0","0.5","397","6","0.5109491086215778","0.29273614752165344","2.1261447266559677E-5","0.02918439005806889","0.17954093270531146","0.1253706829330751"
"667.992672974926","669.1709712598649","0.01","0.5","3.0","0.2","0.09567919838913914","0.211884488052134","0.41219980344630525","0.06373158376994996","10.0","0.5","15.0","0.5","551","42","0.1643553386005187","0.567476530698166","2.122090411841962E-9","1.4326882363027954E-9","0.6077671415435373","0.29381091894912054"
"58.83571262115061","689.0727441640563","0.01","0.5","3.0","0.2","0.0814838880775274","0.31307392671599654","0.4128617452435782","0.03960931002668975","10.0","0.5","15.0","0.5","55","29","8.177134905192315E-7","0.3423305048063253","1.3174791763449634E-20","4.7090976945117365E-15","4.203984801773653E-9","0.08558262725257873"
"632.2094096569253","115.60629389909649","0.01","0.5","3.0","0.2","0.06620696231095352","0.19251115700652272","0.18995667703184937","0.07535273919108829","10.0","0.5","15.0","0.5","380","15","0.6416597402802392","0.3324929371408457","0.8943517852187952","0.9675303685656965","0.9864963745128916","0.7952178663595582"
"595.5576063835223","409.69244658285476","0.01","0.5","3.0","0.2","0.07973576850649212","0.32283470656237495","0.11811060566619071","0.08833498001288469","10.0","0.5","15.0","0.5","579","63","0.05077862362176056","5.803102492609446E-6","2.898863413374552E-8","5.6184806526943616E-5","9.596860024468477E-5","3.9496374474592905E-5"
"773.3518646271776","686.1553809048231","0.01","0.5","3.0","0.2","0.049308050509009944","0.015224987877403187","0.3632030986778599","0.001365644966678182","10.0","0.5","15.0","0.5","175","1","0.5569359754614956","0.7839599977509514","0.02478347667508745","0.009509143944602111","0.4517800322850119","0.31750816266391346"
"260.2367723316776","254.57423930921385","0.01","0.5","3.0","0.2","0.09100742160232994","0.12970090107115861","0.07176834306697588","0.06051438879758935","10.0","0.5","15.0","0.5","95","46","0.37842185152803137","0.2766060155494384","0.004305099181490009","0.4445693584783281","0.8212926234011808","0.3866932741526094"
"101.1282156129123","890.0805378182923","0.01","0.5","3.0","0.2","0.060061491374991734","0.06336652821795585","0.2922046511679815","0.06450787915237627","10.0","0.5","15.0","0.5","46","96","0.057909661165962335","0.35471269217625606","0.053684765191244814","1.376574633976893E-7","0.2556575577708292","0.16601378819894821"
"991.3116061553637","996.6427807112755","0.01","0.5","3.0","0.2","0.06285748135519621","0.18585975757174647","0.017031477295985017","0.020410453919693015","10.0","0.5","15.0","0.5","791","680","0.3717547588704254","0.006494130887702269","0.31771687329445175","0.011125756080530307","0.7540823291624288","0.2723547723562783"
"396.56562027835184","685.8120827129559","0.01","0.5","3.0","0.2","0.06928015794896288","0.13674363886878882","0.3148042974248374","0.06939892471483083","10.0","0.5","15.0","0.5","289","63","0.13621671587609951","0.2711038205998565","1.3752644844422992E-4","2.29572865299785E-9","0.9597620462135144","0.30775084888938564"
"674.3737575840443","242.84287763907463","0.01","0.5","3.0","0.2","0.015703581001012355","0.012404970131839804","0.40342036885344074","0.05045528924385365","10.0","0.5","15.0","0.5","406","4","0.45515963632901185","0.15883072487196745","5.428378868521445E-5","0.4606613298565312","0.9999897393745457","0.40488401947293245"
"667.992672974926","669.1709712598649","0.01","0.5","3.0","0.2","0.09567919838913914","0.211884488052134","0.41219980344630525","0.06373158376994996","10.0","0.5","15.0","0.5","520","45","0.24022671842940596","0.008328574899575942","3.72692107672864E-13","1.0545878263679881E-7","0.6615432725987083","0.16746798823935985"
"632.2094096569253","115.60629389909649","0.01","0.5","3.0","0.2","0.06620696231095352","0.19251115700652272","0.18995667703184937","0.07535273919108829","10.0","0.5","15.0","0.5","414","10","0.6014077184029846","0.7152651001912905","0.9662939499582767","0.8330785332457207","0.999860203215175","0.8786244466526149"
"595.5576063835223","409.69244658285476","0.01","0.5","3.0","0.2","0.07973576850649212","0.32283470656237495","0.11811060566619071","0.08833498001288469","10.0","0.5","15.0","0.5","571","59","0.06463838693408944","6.9494198138902194E-6","4.754043724119718E-4","2.6148392084934027E-4","3.337329591175608E-5","1.943027522467397E-4"
"58.83571262115061","689.0727441640563","0.01","0.5","3.0","0.2","0.0814838880775274","0.31307392671599654","0.4128617452435782","0.03960931002668975","10.0","0.5","15.0","0.5","55","27","0.010847687024863691","2.0100838004677396E-8","9.297640989286404E-18","4.219076262555528E-14","2.0157142062584942E-5","5.0443107356974205E-6"
"773.3518646271776","686.1553809048231","0.01","0.5","3.0","0.2","0.049308050509009944","0.015224987877403187","0.3632030986778599","0.001365644966678182","10.0","0.5","15.0","0.5","202","1","0.5222733859770862","0.9508892131945256","0.013815669298953873","0.22632874684488144","0.9845660860946798","0.5438999288582604"
"260.2367723316776","254.57423930921385","0.01","0.5","3.0","0.2","0.09100742160232994","0.12970090107115861","0.07176834306697588","0.06051438879758935","10.0","0.5","15.0","0.5","87","40","0.42500370243280905","6.06889080909407E-4","0.5417168796437579","0.010069889419077072","0.37545204606789206","0.23196142605290934"
"101.1282156129123","890.0805378182923","0.01","0.5","3.0","0.2","0.060061491374991734","0.06336652821795585","0.2922046511679815","0.06450787915237627","10.0","0.5","15.0","0.5","52","83","0.04638900658712107","0.215114818246542","0.07617696109225978","3.357411991699377E-5","0.030816340207015843","0.08053542341643365"
"991.3116061553637","996.6427807112755","0.01","0.5","3.0","0.2","0.06285748135519621","0.18585975757174647","0.017031477295985017","0.020410453919693015","10.0","0.5","15.0","0.5","749","736","0.40199295477583397","0.8410804918498987","0.9925721916228506","0.997905476375567","0.9963406439031843","0.9569747009378748"
"396.56562027835184","685.8120827129559","0.01","0.5","3.0","0.2","0.06928015794896288","0.13674363886878882","0.3148042974248374","0.06939892471483083","10.0","0.5","15.0","0.5","271","67","0.17591521609574493","0.42050511656275813","3.053279608981155E-14","1.18996353838645E-9","0.7522386314145213","0.29318593729181847"
"674.3737575840443","242.84287763907463","0.01","0.5","3.0","0.2","0.015703581001012355","0.012404970131839804","0.40342036885344074","0.05045528924385365","10.0","0.5","15.0","0.5","408","5","0.44107522906934593","0.9981600461795456","0.5624152472842096","0.23312277053621577","0.9886883865780558","0.6955966126445072"
"667.992672974926","669.1709712598649","0.01","0.5","3.0","0.2","0.09567919838913914","0.211884488052134","0.41219980344630525","0.06373158376994996","10.0","0.5","15.0","0.5","508","46","0.20390915648403019","0.38709619937648165","1.5248163193619018E-14","9.676415473415666E-7","0.9983843397859347","0.3463703767009947"
"632.2094096569253","115.60629389909649","0.01","0.5","3.0","0.2","0.06620696231095352","0.19251115700652272","0.18995667703184937","0.07535273919108829","10.0","0.5","15.0","0.5","405","8","0.6416743933109444","0.9881158967175564","0.9950811839365693","0.6432388993652022","0.9988089535023452","0.9063112333804169"
"595.5576063835223","409.69244658285476","0.01","0.5","3.0","0.2","0.07973576850649212","0.32283470656237495","0.11811060566619071","0.08833498001288469","10.0","0.5","15.0","0.5","580","75","0.02743249668936363","0.06506124871725759","0.7114124706161477","1.4017866891250906E-8","0.05578832369538838","0.20806551426166534"
"58.83571262115061","689.0727441640563","0.01","0.5","3.0","0.2","0.0814838880775274","0.31307392671599654","0.4128617452435782","0.03960931002668975","10.0","0.5","15.0","0.5","47","24","8.04408502374874E-6","1.6494719973736725E-5","3.1557128960383375E-20","7.853207338916181E-17","0.775979053010737","0.19399888693267783"
